ndc,count,drug,gsn
9379401.0,30.0,Ibutilide Fumarate,026014
63833082502.0,48.0,Berinert,068384
42227008105.0,6.0,Cinryze,040429
93306693.0,2.0,Icatibant,064564
54092070202.0,19.0,Icatibant,064564
61570011201.0,26.0,Ramipril,015941
64011024702.0,33.0,Hydroxyprogesterone caproate,075680
8103105.0,16.0,Sirolimus,048291
64116003906.0,13.0,Interferon Alfacon-1,041445
66658023428.0,5.0,anakINRA,048899
703418301.0,37.0,VinORELbine (Navelbine),061539
59148064023.0,4.0,Abilify Discmelt,060319
6337666.0,8.0,Indomethacin,008341
50268031112.0,9.0,Fenofibrate,061200
43068010602.0,26.0,Iloperidone,065904
43068010202.0,17.0,Iloperidone,065902
27505000165.0,6.0,Dantrolene Sodium,004669
68180061207.0,29.0,QUEtiapine extended-release,063240
8084401.0,110.0,Pantoprazole,063700
409350601.0,33.0,Meropenem,026489
15740420.0,7.0,Ampicillin Sodium,008932
536185097.0,8.0,Pseudoephedrine,005088
42388001314.0,5.0,INV-Cabozatinib,070388
781187431.0,15.0,Amoxicillin-Clavulanic Acid,008991
591387044.0,18.0,Memantine,053324
187065920.0,4.0,Diastat,059782
51672203701.0,12.0,Lotrimin,007362
67400230.0,2.0,Terbinafine 1% Soln,038625
51672401701.0,3.0,Etodolac,015961
85052503.0,4.0,Flutamide,008845
63323096010.0,34.0,Tigecycline,059270
17478010002.0,62.0,Cyclopentolate 1%,007875
52054033010.0,60.0,Pyrimethamine,009579
69413033010.0,6.0,Daraprim,009579
59762453701.0,8.0,MedroxyPROGESTERone Acetate,017584
63323014010.0,12.0,Cladribine,019181
49281048901.0,13.0,Menomune,009692
93711306.0,24.0,Nefazodone,046255
597003212.0,12.0,Clonidine TTS 2 Patch,000344
378042701.0,18.0,Sulindac,008365
36000004724.0,48.0,LevoFLOXacin,029929
173041200.0,41.0,CeftazIDIME,015538
51479005530.0,24.0,CefePIME,024095
54819216.0,24.0,Digoxin,000017
186103201.0,2.0,Bupivacaine 0.25%,052187
50383077504.0,15.0,Lidocaine Viscous 2%,003411
15340420.0,2.0,Etoposide PHOSPHATE,027350
74153903.0,6.0,Humira,078672
378911693.0,57.0,Nitroglycerin Patch,000466
55390003310.0,22.0,Methotrexate Sodium P.F.,008798
51927274200.0,24.0,Diazoxide,023459
54482014701.0,30.0,Levocarnitine,046990
69077038.0,3.0,SUNItinib,060327
121073312.0,20.0,Aluminum Hydroxide Suspension,002743
182137640.0,11.0,HydrOXYzine,003725
60977045102.0,1.0,Metoclopramide,005229
54038225.0,29.0,CycloPHOSPHAMIDE,071488
93017456.0,39.0,leflunomide,040550
13533060320.0,20.0,Antithrombin 3 (human),046294
51285076993.0,4.0,Plan B,043899
58468035703.0,50.0,Alemtuzumab,058969
50242005121.0,27.0,Rituximab,036870
3196401.0,31.0,stavudine,021982
378504191.0,16.0,Stavudine,021983
25021079003.0,3.0,Prochlorperazine,067700
68992307503.0,58.0,Tacrolimus Extended Release (Envarsus XR),074467
6302901.0,1.0,INV-Pembrolizumab,072740
70710153001.0,16.0,Liposomal DOXOrubicin (Doxil),024447
14290024120.0,25.0,Tretinoin 0.1% Cream,005801
409818301.0,16.0,Potassium Acetate,001241
430375414.0,17.0,Estrace,007011
16590051672.0,68.0,Pantoprazole,027462
10939014233.0,16.0,Povidone Iodine 10%,007233
41388021020.0,29.0,Blistex Lip Ointment,060256
186086354.0,1.0,Ropivacaine 0.5%,028221
50458082004.0,42.0,tapentadol,065319
49884005401.0,2.0,Imipramine,046068
52045016.0,23.0,Rocuronium,021727
78034261.0,2.0,"octreotide,microspheres",041008
47781060730.0,17.0,Disulfiram,001192
173051801.0,418.0,Sterile Diluent for Flolan,024473
60432006575.0,38.0,Amoxicillin-Clavulanate Susp.,008990
49281058958.0,20.0,"MENINGOcoccal Conj Vaccine (Menactra,Menveo)",063830
51672136504.0,5.0,Fluocinolone Acetonide 0.01% Solution,007612
703507503.0,2.0,Dacarbazine,008834
17478050401.0,16.0,Methylene Blue 1%,019073
68727074502.0,39.0,Lipos DAUNOrub-Cytara (Vyxeos),077659
54569533900.0,2.0,AndroGel,045216
69468015104.0,8.0,uridine triacetate,075268
80681001900.0,30.0,Niacinamide,002403
67386091151.0,30.0,Mechlorethamine,008764
88216030.0,48.0,Arava,040549
54368663.0,2.0,OxycoDONE-Acetaminophen Elixir,004221
63323017302.0,24.0,Gentamicin Intraventricular,009298
13110679.0,24.0,DOXOrubicin,008818
51079056620.0,36.0,Thioridazine HCl,003864
67467084304.0,5.0,Octagam,059735
54569281400.0,13.0,Acetaminophen (Liquid),004484
63323030656.0,6.0,Tobramycin Sulfate,009310
781325394.0,32.0,Azacitidine (Subcut),054660
42192060510.0,24.0,Tranexamic Acid,068183
68180087613.0,32.0,norethindrone (contraceptive),003313
47335004740.0,272.0,Oxaliplatin Desensitization,059163
49348027734.0,19.0,LOPERamide,002843
64764072030.0,23.0,vortioxetine,071509
54350547.0,21.0,Lidocaine Topical,003412
62559053101.0,18.0,Propranolol LA,005116
54855025.0,60.0,Methotrexate,036872
55513019201.0,8.0,Pegfilgrastim Onpro (On Body Injector) ,073319
13107006801.0,29.0,Amphetamine-Dextroamphetamine,004999
63739000532.0,71.0,ZIPRASidone Hydrochloride,047564
703574711.0,1.0,CISplatin,008785
378302501.0,25.0,ClomiPRAMINE,046120
16729005054.0,13.0,*NF* Temozolomide,043012
69024901.0,1.0,riTUXimab-pvvr (Ruxience),080059
186013701.0,38.0,Lidocaine 0.5%,003402
78022644.0,14.0,Isradipine,015888
172524160.0,57.0,anagrelide,030949
93317431.0,8.0,Albuterol Inhaler,028090
49884010511.0,60.0,Entecavir,058935
25021011506.0,5.0,Clindamycin,009344
57844018701.0,2.0,Orap,003892
409120120.0,6.0,Meperidine,004047
3049420.0,23.0,Triamcinolone Acetonide Inj,006793
68084004101.0,15.0,Misoprostol,002767
71035060.0,80.0,Phenelzine Sulfate,046263
61570017261.0,44.0,Hydrocortisone Acetate Suppository,006858
55390024401.0,4.0,*NF* Pentostatin,016510
74366303.0,6.0,Leuprolide Acetate,044980
68094000859.0,11.0,CarBAMazepine Suspension,065594
206886101.0,29.0,Piperacillin-Tazobactam,040818
409131701.0,32.0,Phenytoin Sodium,004526
536480101.0,41.0,Vitamin E,002212
55390047510.0,2.0,Ketamine,003567
536741008.0,16.0,LevoCARNitine,073003
12539011501.0,6.0,Donnatol,004773
68084060621.0,52.0,Desmopressin Acetate,019596
50268011015.0,3.0,benazepriL,016040
9509101.0,9.0,Epirubicin,018489
68084013521.0,25.0,metaxalone,051112
409650901.0,12.0,Vancomycin,009330
49281024010.0,1.0,Mumps Skin Test,009696
60793011701.0,24.0,Liothyronine Sodium,006660
62535001.0,11.0,Terconazole 0.4% Vag. Cream,007008
409189301.0,13.0,Morphine Sulfate,070025
51079057201.0,13.0,Trifluoperazine HCl,003851
63323059710.0,19.0,Deferoxamine Mesylate,002544
9026002.0,5.0,Colestipol,003101
178061001.0,24.0,Urocit-K 10,017000
143119550.0,53.0,Chloroquine,009575
781100813.0,3.0,triam,008177
703476801.0,35.0,PACLItaxel (TaxOL),046997
43598050930.0,2.0,Esomeprazole,047525
24079375.0,21.0,Leuprolide Acetate,050363
63323048737.0,1.0,lidocaine-epinephrine (PF),003387
51803000101.0,11.0,Potassium Iodide,013311
76388063550.0,4.0,Chlorambucil,008772
591544205.0,28.0,Prednisone 40 mg/0mg,006749
68585000801.0,30.0,Zinc sulfate 220 mg/0 mg,061353
8070401.0,23.0,Venlafaxine,046401
45963046003.0,1.0,lansoprazole,030106
55390012301.0,73.0,Rifampin,013645
78066615.0,7.0,Trametinib *NF*,071036
78068166.0,7.0,Dabrafenib *NF*,071034
60687055632.0,18.0,Mesalamine,076143
61755003608.0,4.0,Casirivimab-Imdevimab (EUA),081975
61755003900.0,14.0,Casirivimab-Imdevimab (EUA),082376
93910729.0,1.0,Mebendazole,009607
67919004102.0,6.0,tedizolid,072478
39822070602.0,19.0,Streptomycin Sulfate,009273
67546011132.0,26.0,Nitazoxanide,029984
62584014201.0,34.0,Oxcarbazepine,044336
54569104600.0,44.0,Promethazine,003876
143125001.0,84.0,Glycopyrrolate,004887
60687049301.0,32.0,Verapamil SR,015959
185104701.0,5.0,QuiNIDine Sulfate,000223
58768078815.0,14.0,GenTeal,019382
50458040101.0,30.0,Doripenem *NF*,063235
64011024301.0,7.0,Hydroxyprogesterone caproate *NF*,003267
409174929.0,1.0,Bupivacaine 0.50%-Epinephrine,052188
998035415.0,11.0,Tropicamide 0.5%,007872
68180016613.0,8.0,vancomycin,009326
49281064015.0,9.0,Influenza A (H1N1) Vaccine,065613
62484002001.0,1.0,Mercaptopurine,069994
409318101.0,2.0,Lidocaine,003386
55150015974.0,6.0,Lidocaine 1% (For PICC/Midline Insertions),060671
78037742.0,1.0,CombiPatch,040640
409434610.0,29.0,Aminocaproic Acid,006502
24120301.0,83.0,Milrinone,023159
66993087761.0,13.0,Calcipotriene 0.005% Cream,021134
50458030503.0,25.0,Risperidone Oral Solution,026177
53489033001.0,143.0,Imipramine,046068
574220520.0,8.0,Tretinoin 0.05% Cream,005800
24201040002.0,27.0,Calcitonin Salmon,006681
378871273.0,4.0,Acyclovir,014182
409153503.0,6.0,D20W (Glass Bottle),001980
456241063.0,6.0,ASENapine,065538
76329146905.0,3.0,Naloxone,004514
78001715.0,29.0,Bromocriptine Mesylate,006604
65862060330.0,11.0,Moxifloxacin,043879
59676056501.0,8.0,Darunavir,068424
904680161.0,46.0,QUEtiapine extended-release,063240
49884003201.0,20.0,Tranylcypromine Sulfate,046264
74159304.0,4.0,Tromethamine,001191
49281027183.0,8.0,Tetanus-Diphtheria Toxoids-Td,046288
591207072.0,11.0,Lidocaine-Prilocaine,035495
85125902.0,10.0,*NF* Temozolomide,043012
85124402.0,8.0,*NF* Temozolomide,043011
75006037.0,7.0,triamcinolone acetonide,000212
55513002504.0,11.0,Aranesp (polysorbate),048914
9011312.0,7.0,MethylPREDNISolone Sodium Succ,006732
40042005210.0,3.0,CloniDINE,064360
68084005921.0,2.0,zafirlukast,027962
63323029427.0,2.0,Mepivacaine 2%,064029
25021024602.0,16.0,Thiotepa,008776
64679072801.0,18.0,Sumatriptan Succinate,019193
39822015101.0,35.0,Liothyronine Sodium,016661
24208075060.0,12.0,Atropine Sulfate Ophth 1%,007866
49884056311.0,12.0,LamoTRIgine Rectal Susp,065252
69102035911.0,31.0,LamoTRIgine Rectal Susp,058517
13925050530.0,37.0,Dapsone,009622
409118069.0,8.0,Meperidine,059805
597015290.0,17.0,empagliflozin,072488
641111433.0,3.0,Morphine Sulfate For Inhalation,004062
406991816.0,4.0,Nortriptyline,046063
591543801.0,3.0,quiniDINE Sulfate,000222
54860425.0,11.0,Megestrol Acetate,008829
173094556.0,6.0,Acyclovir,015979
74621211.0,35.0,Divalproex Sodium,004538
60505058204.0,7.0,Moxifloxacin 0.5% Ophth (*NF*),052050
58177080302.0,4.0,iodoquinol-HC,007138
456240563.0,33.0,ASENapine,065537
71469023101.0,11.0,Aminolevulinic Acid,068320
48433023015.0,16.0,Iodine Strong (Lugols),001674
50419074701.0,5.0,praziquantel,009593
54505005522.0,12.0,Albendazole,019283
49281042288.0,4.0,Influenza Vaccine Quadrivalent,083240
60687058601.0,13.0,RifAMPin,009323
74444005.0,5.0,ATRIPLA,008400
25021014010.0,30.0,Nafcillin,008968
60687060901.0,14.0,Propranolol,005125
536105556.0,5.0,benzoyl peroxide,005813
121072104.0,15.0,FLUoxetine,046217
85143001.0,32.0,temozolomide,062536
904792638.0,1.0,Erythromycin,007948
68734070010.0,2.0,Zyflo,029803
68734071010.0,9.0,Zyflo,063062
409792202.0,3.0,5% Dextrose,001972
168029330.0,9.0,Clobetasol Propionate 0.05% Gel,021904
536510597.0,1.0,Hydrocortisone Lotion 1%,007553
2323830.0,4.0,atomoxetine,051490
456224030.0,6.0,Fetzima,071496
55390000501.0,6.0,Bleomycin,008823
59762005501.0,7.0,MedroxyPROGESTERone Acetate,003272
5927029.0,4.0,Demeclocycline,009214
5921823.0,9.0,Demeclocycline,009213
67434504.0,12.0,Scopolamine Patch,004704
3362312.0,19.0,Atazanavir,052746
67457018210.0,24.0,Esmolol,005148
24208079535.0,24.0,Neomycin-Polymyxin-Dexameth Ophth. Oint,048546
55111067910.0,12.0,Fondaparinux,058354
67457058304.0,25.0,Fondaparinux,058354
50242006001.0,2.0,Bevacizumab,053713
832112035.0,13.0,Testosterone Gel 1%,045216
9311602.0,24.0,Clindamycin,007727
63010001030.0,2.0,Nelfinavir Mesylate,030366
555059001.0,9.0,Didanosine EC,046739
9722402.0,134.0,Atgam,034336
63323010450.0,27.0,Etoposide,008841
65063827.0,9.0,prednisoLONE acetate,007894
57962001428.0,40.0,Ibrutinib,078180
3059320.0,18.0,Nystatin Powder,007284
45802008801.0,6.0,albuterol sulfate,028090
85151904.0,10.0,temozolomide,043011
904677212.0,19.0,DimenhyDRINATE,004720
49702022318.0,12.0,Maraviroc,062974
74334603.0,7.0,Leuprolide Acetate,044964
24357030030.0,1.0,Alum Potassium,013227
187200605.0,4.0,Interferon Alfacon-1,041650
884044904.0,18.0,Urea,006291
61703022543.0,3.0,Morphine Sulfate,021648
245016212.0,10.0,Morphine Sulfate,004084
58160082311.0,9.0,Shingrix (PF),077837
87607311.0,18.0,Glyburide/Metformin (2.5mg-500mg),022735
55111026381.0,21.0,OLANZapine (Disintegrating Tablet),045191
61953000502.0,4.0,Flebogamma,019103
60977014101.0,1.0,Pralidoxime Chloride,002557
72690505.0,2.0,desvenlafaxine,005822
186086347.0,8.0,Ropivacaine 0.5%,028221
24208058559.0,17.0,Tropicamide 1 %,007873
67386080202.0,5.0,Mephobarbital,004566
51991041702.0,4.0,Mebaral,004566
63481044410.0,2.0,Oxymorphone HCl,004114
66479052101.0,9.0,CloniDINE,044480
409335601.0,5.0,HYDROmorphone,004100
67386050152.0,20.0,PENTObarbital Sodium,003623
74245311.0,10.0,HYDROmorphone,004099
63481062410.0,5.0,Oxymorphone HCl,004114
79511050204.0,19.0,Coal Tar 3% Shampoo,005976
51079051520.0,5.0,Pioglitazone,042945
78034905.0,22.0,ergotamine-caffeine,004500
42388002426.0,11.0,Cabozantinib (CaBOMETYX),075944
50419010510.0,71.0,Sotalol,017196
70954013510.0,6.0,Dapsone,009623
88210224.0,5.0,rifapentine,040870
781341694.0,86.0,Voriconazole,050444
15050641.0,2.0,Cyclophosphamide,008767
62332051805.0,4.0,Tobramycin 0.3% Ophth Soln,038588
51479005420.0,6.0,CefePIME,027468
74568216.0,25.0,Valproic Acid,004535
51991014417.0,4.0,Methylergonovine Maleate,003278
536121195.0,5.0,Dibucaine,007484
51285016288.0,6.0,Levonorgestrel,058193
42023015701.0,27.0,Ethacrynate Sodium,008200
60505075004.0,9.0,CefTRIAXone,009165
67457044560.0,7.0,Rifampin,013645
55390000901.0,10.0,Leucovorin Calcium,061073
7610004920.0,19.0,Niacin SR,002381
60687010521.0,63.0,MedroxyPROGESTERone Acetate,003271
52244092010.0,7.0,Isosorbide Dinitrate ER,000505
378505301.0,19.0,Carbidopa-Levodopa (25-250) ODT,057989
68462026830.0,3.0,atomox,051492
58394063503.0,23.0,Factor 9 recombinant,071164
27808008601.0,7.0,Chlorpheniramine-Hydrocodone,048492
72576008.0,2.0,Lac-Hydrin Five,015318
904401408.0,10.0,Ampicillin,008944
59630026610.0,12.0,CefiderocoL *NF*,080508
51862032101.0,8.0,Liothyronine Sodium,006658
51079080820.0,17.0,Cimetidine,011667
406910076.0,21.0,Fentanyl Patch,015883
67457053316.0,8.0,DOCEtaxel (TaxoTERE),067169
43528000305.0,1.0,Heplisav-B (PF),078645
57970010001.0,25.0,Dalbavancin,072383
60687028621.0,31.0,Bromocriptine Mesylate,006604
74056607.0,3.0,INV-Venetoclax,075885
172438310.0,20.0,Gabapentin,021415
11917005935.0,6.0,LevOCARNitine,062645
60687016101.0,7.0,Haloperidol,003977
944462801.0,1.0,ADYNOvate (pegylated Factor 8),077369
5200010.0,16.0,PNEUMOcoccal 20-valent conjugate vaccine,082386
6362050.0,30.0,Ethacrynate Sodium,008200
13533060250.0,37.0,Antithrombin 3 (human),046294
26848858.0,6.0,Nexavar,060199
53489055101.0,10.0,Propafenone (Immediate Release),013646
85124803.0,9.0,*NF* Temozolomide,043010
68188093190.0,15.0,Lindane Shampoo,007651
11845012995.0,3.0,Milk Thistle,043073
904663661.0,13.0,BuPROPion,046237
13107003501.0,7.0,Dextroamphetamine,005011
65039602.0,16.0,Cyclopentolate 1%,007875
47335036141.0,35.0,Decitabine,060839
44087152001.0,7.0,Mitoxantrone HCl,036985
55150019410.0,21.0,Esmolol,005148
67457021005.0,38.0,Cidofovir,027204
338051802.0,3.0,Fat Emulsion 10%,006374
74744716.0,2.0,Cimetidine HCL,011661
50474070062.0,3.0,Cimzia,063903
472140016.0,13.0,Cyproheptadine,004010
25021081630.0,16.0,Leucovorin Calcium,044534
49281012288.0,13.0,Influenza Vaccine High-Dose Quadrivalent,083292
68084005101.0,4.0,Nabumetone,016574
43598039467.0,12.0,tetrabenazine,064582
12496128302.0,8.0,buprenorphine-naloxone,051640
16590066630.0,7.0,buprenorphine-naloxone,051640
54868563100.0,2.0,Darunavir 300mg tablet,061064
67457042254.0,6.0,Dexamethasone Sod Phosphate,006778
74704101.0,8.0,Norepinephrine,004939
409233610.0,30.0,Deferoxamine Mesylate,002544
36000000124.0,6.0,metroNIDAZOLE Desensitization,009588
8103205.0,2.0,Sirolimus ,051878
55566504001.0,21.0,Desmopressin Acetate,006616
67457020850.0,2.0,Dexrazoxane,036426
409978903.0,8.0,Fat Emulsion 20%,006375
78034161.0,5.0,Octreotide LAR Depot,041007
74262501.0,3.0,Mavyret,077637
65649010102.0,28.0,Balsalazide,040304
63323046437.0,2.0,Bupivacaine 0.25%,052193
69374098233.0,4.0,Ketamine,078820
409115901.0,5.0,Bupivacaine 0.25%,052193
264220100.0,9.0,NS (Irrigation Bottle),009827
58980062570.0,11.0,urea,016308
409904517.0,4.0,Bupivacaine,052188
51991052633.0,6.0,terbinafine HCL,018638
59075073015.0,1.0,Natalizumab,058384
13010201.0,27.0,SulfaSALAzine DR,009403
4038140.0,8.0,Fuzeon,068664
78035752.0,15.0,Oxcarbazepine,033724
61748040002.0,12.0,Lindane Shampoo,007651
55566240000.0,6.0,Desmopressin Nasal,006617
3043730.0,10.0,Amphotericin B Oral Suspension,009525
378100101.0,24.0,Thiothixene,003995
17478020605.0,4.0,Phenylephrine 10 % Ophth Soln,007763
59572071030.0,4.0,Enasidenib *NF*,077630
52959058203.0,9.0,HydrOXYzine,003725
574402135.0,2.0,Bacitracin/Polymyxin B Sulfate Opht. Oint,059718
75801601.0,11.0,INV-Enoxaparin,027993
49281000950.0,13.0,Influenza Virus Vaccine,065402
54868021500.0,41.0,Danazol,006601
16729008910.0,7.0,Finasteride,037050
23155064941.0,2.0,Carmustine,008782
409020110.0,6.0,DOCEtaxel (TaxoTERE),067167
55513080060.0,27.0,ivabradine,060186
7550040.0,21.0,Albendazole,019283
206886201.0,10.0,Piperacillin-Tazobactam Na,040819
555060602.0,5.0,Megestrol Acetate,008828
63323008650.0,2.0,Potassium Phosphate,001285
310009530.0,12.0,Daliresp,066612
641602510.0,1.0,Fentanyl Citrate,041384
591042405.0,2.0,Triamterene-Hydrochlorothiazide,008176
173049900.0,16.0,fluticasone,021483
42367053133.0,4.0,PEMEtrexed (Pemfexy),075880
23599060.0,3.0,Testosterone 2 mg Patch,068099
832028500.0,1.0,Bexarotene *NF*,044269
517611025.0,24.0,Zinc Sulfate,001660
64679098601.0,2.0,CefOTAXime,009117
59390019205.0,3.0,homatropine HBr,007871
50242006301.0,4.0,INV-Erlotinib,058375
59310057922.0,3.0,Albuterol Inhaler,028090
58468014001.0,6.0,Plerixafor,064684
17478051500.0,3.0,Ephedrine Sulfate (Pressors),005056
2418430.0,19.0,raloxifene,037022
187301330.0,28.0,Pyridostigmine Bromide SR,004765
50111052801.0,4.0,Choline Magnesium Trisalicylate,004424
50111052901.0,4.0,Choline Magnesium Trisalicylate,004425
23599230.0,8.0,Testosterone 4 mg Patch,021606
63833061602.0,58.0,Von Willebrand fctr (Humate-P),060325
15740320.0,27.0,Ampicillin Desensitization,008937
143956501.0,5.0,Thiotepa,008776
9338901.0,6.0,MethylPREDNISolone Sodium Succ,051557
904618761.0,30.0,Phenytoin Sodium Extended,004521
300154111.0,10.0,Lansoprazole Oral Disintegrating Tab,030106
53813302.0,21.0,Factor 8 recombinant,063072
50072020042.0,7.0,Tecovirimat (Expanded Access),078799
78206014501.0,8.0,Etonogestrel (Nexplanon),043963
703280403.0,1.0,Pancuronium Bromide,059675
70594004602.0,12.0,Vancomycin,009328
42806026301.0,2.0,isradipine,015888
65079515.0,15.0,Balanced Salt Opth. Soln,007788
71287021901.0,7.0,Brexucabtagene Autoleucel,081329
555077902.0,14.0,MedroxyPROGESTERone Acetate,003271
50111032703.0,22.0,HydrALAzine,000286
59572020514.0,2.0,THALIDomide,040296
50458058030.0,1.0,INV-Rivaroxaban,064493
25682000101.0,28.0,Eculizumab *NF* ,062479
70199000632.0,5.0,Nitrofurantoin Monohyd (MacroBID),009434
173011318.0,9.0,Zidovudine,013023
62141101.0,13.0,norethindrone (contraceptive),003313
63323071505.0,11.0,Fulvestra,050307
6542515.0,3.0,Sugammadex,064638
51285069702.0,14.0,Bethanechol,004742
12496127802.0,23.0,Buprenorphine,029312
69918090110.0,15.0,Desmopressin Acetate,006616
43386033001.0,7.0,Trimethoprim,009497
38779019104.0,19.0,amphotericin B (bulk),014499
61703041807.0,2.0,Vitamin A,058846
2897101.0,15.0,Forteo,051483
9521301.0,2.0,Kaopectate (bismuth subsalicy),002858
70710123304.0,10.0,Betamethasone Dipro 0.05% Cream,007568
93911405.0,3.0,Procainamide SR,000238
61570006901.0,2.0,Procainamide SR,025482
27434003185.0,13.0,Vitamin E,063189
781315401.0,8.0,Ferumoxytol,065348
62935022305.0,1.0,Leuprolide Acetate (Eligard),050857
34121030.0,9.0,Senna-S,048959
50242013201.0,27.0,Trastuzumab,046707
59572051501.0,7.0,Idecabtagene Vicleucel,082127
55494010010.0,6.0,Diclegis,004722
85151902.0,8.0,*NF* Temozolomide,043011
574711612.0,24.0,Morphine Sulfate,004085
51079062381.0,4.0,mafenide acetate,007668
38779003504.0,23.0,Methotrexate Sodium,014316
55150012215.0,63.0,Nafcillin,008966
6430502.0,8.0,InFLIXimab-abda (Renflexis),077588
16729035192.0,37.0,Busulfan,063053
76045000510.0,2.0,Morphine Sulfate,004072
69238147103.0,21.0,Erythromycin,009263
68462068401.0,12.0,Sirolimus,051878
143970310.0,5.0,Fosphenytoin,063664
43598057930.0,21.0,Buprenorphine-Naloxone Film (2mg-0.5mg),066635
71715000221.0,17.0,omadacycline,079052
60505075100.0,1.0,CefTRIAXone,009166
78041720.0,10.0,Everolimus,059247
49884023183.0,3.0,praziquanteL,009593
47781038426.0,1.0,OSELTAMivir,067561
63323056310.0,27.0,Tranexamic Acid,068183
172234560.0,8.0,Procainamide,000225
10019036060.0,1.0,INV-Isoflurane,044153
40042005310.0,12.0,CloniDINE,064361
69238167901.0,12.0,fluPHENAZine HCl,003825
61570042003.0,12.0,Vasopressin,006612
247108052.0,12.0,Ethyl Chloride,062629
58914015575.0,5.0,Porfimer Sodium,048666
121172430.0,3.0,CarBAMazepine,065594
50474080503.0,17.0,rotigotine,060489
54121842.0,49.0,Methadone PCA,004235
186099166.0,6.0,Chloroprocaine 2%,003376
17478030703.0,3.0,azithromycin,062828
64193042402.0,25.0,Anti-Inhibit Coag Comp (FEIBA),058392
